rank|score|token_id|name|background|body|clothes|eyewear|head|mouth|link
137|165.7857240420126|438|Nerd Ape Dao #438|Beige|Dark brown|Rasta hawaii|Rainbow|Staw hat|Smile|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/438
138|165.4571266169938|829|Nerd Ape Dao #829|Green mint|Red|Banana hawaii|Wide_eyes|Black top hat|Smile|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/829
139|165.31407289369375|476|Nerd Ape Dao #476|Yellow|Dark brown|Hawaii|Red Beam|White bucket hat|Cigar|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/476
140|165.25385339999607|1085|Nerd Ape Dao #1085|Light purple|Zombie|White shirt ribbon|Angry|Fastfood|Gold Grillz|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1085
141|165.21368248219002|457|Nerd Ape Dao #457|Beige|White|Black suit|Round Glasses|Gold crown|Sneaky|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/457
142|165.20423276181043|656|Nerd Ape Dao #656|Pink|Dark brown|Red tee|Red Beam|Adventure hat|Gum|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/656
143|164.79535373400103|334|Nerd Ape Dao #334|Pink|Gold|Sheriff|Angry|Red bob|Tongue_out|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/334
144|164.76881205988687|428|Nerd Ape Dao #428|Blue|Robot|Black suit|Dizzy|Gold crown|Pipe|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/428
145|164.64599821130577|263|Nerd Ape Dao #263|Pink|Black|Adventure|Solar_beam|Demon horns|Burger|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/263
146|164.41643815621268|1274|Nerd Ape Dao #1274|Yellow|Zombie|Banana hawaii|Red Cat|Green beret|Pipe|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1274
147|164.26473773157127|1154|Nerd Ape Dao #1154|Pink|Red|Banana hawaii|Eyepatch|Adventure hat|Cigarette|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1154
148|164.03138525277626|1169|Nerd Ape Dao #1169|Red|Light brown|Black suit|Faded|Gold crown|Open|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1169
149|164.01594597766848|905|Nerd Ape Dao #905|Green mint|Black|Brown jacket|ETH|Pink bucket|Open|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/905
150|163.99195433783902|289|Nerd Ape Dao #289|Beige|Dark brown|Banana hawaii|Square|Biker helmet|Pipe|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/289
151|163.51334543498723|666|Nerd Ape Dao #666|Blue|Zombie|Brown jacket|Wide_eyes|Rose headscarf|Gum|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/666
152|163.33594084339242|729|Nerd Ape Dao #729|Green mint|White|Purple hoodie|Solar_beam|White bucket hat|Cigar|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/729
153|163.0180230408338|316|Nerd Ape Dao #316|Beige|Pink|Black turtleneck|Fasion|Blue headscarf|420|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/316
154|162.92569227884576|397|Nerd Ape Dao #397|Green mint|Gold|Brown jacket|Oneeye|Apple|Mouchet|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/397
155|162.50130320750895|601|Nerd Ape Dao #601|Red|Pink|Pink hoodie|Square|Gold crown|420|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/601
156|162.46590413750855|157|Nerd Ape Dao #157|Beige|Gold|Red tee|Red|Gold crown|Grin|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/157
157|162.2956938229438|406|Nerd Ape Dao #406|Red|Black|Tuxedo|Solar_beam|Fastfood|420|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/406
158|161.86967022681307|876|Nerd Ape Dao #876|Green mint|Gray|Black jacket|Demon|Gold crown|Mouchet|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/876
159|161.48271083723372|1287|Nerd Ape Dao #1287|Yellow|Pink|Brown jacket|Wide_eyes|Demon horns|Sneaky|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1287
160|161.18149145310952|1245|Nerd Ape Dao #1245|Light purple|Water|Brown jacket|Oneeye|Rose headscarf|Pipe|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1245
161|161.17021382869075|749|Nerd Ape Dao #749|Yellow|Zombie|Tuxedo|Rainbow|White bucket hat|Smile|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/749
162|161.1608627668662|255|Nerd Ape Dao #255|Yellow|Red|Banana hawaii|Black Nerd|Adventure hat|Candy|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/255
163|161.04463665824977|102|Nerd Ape Dao #102|Yellow|Dark brown|Brown jacket|Angry|Black top hat|Close|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/102
164|160.8712994379318|645|Nerd Ape Dao #645|Red|Dark brown|Lab|Dizzy|Black top hat|Cigar|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/645
165|160.86297185091883|434|Nerd Ape Dao #434|Blue|Dark brown|White shirt ribbon|Sleepy|Gold crown|Open|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/434
166|160.66468627323076|772|Nerd Ape Dao #772|Yellow|Light brown|Black turtleneck|Faded|Biker helmet|Tongue_out|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/772
167|160.65800822233516|858|Nerd Ape Dao #858|Blue|Dark brown|Rasta hawaii|Glasses|Gold crown|420|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/858
168|160.09671170877814|1030|Nerd Ape Dao #1030|Red|Black|Lab|Dizzy|Newsboy cap|Smile|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1030
169|160.03645478437494|1295|Nerd Ape Dao #1295|Light purple|Dark brown|Black tee|Gold|Gold crown|Open|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1295
170|159.98246118458886|27|Nerd Ape Dao #27|Pink|Lav|Tech jacket|White Round|Pirate hat|Close|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/27
171|159.87021743659736|486|Nerd Ape Dao #486|Green mint|Black|Red singlet|Shy|None|Sneaky|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/486
172|159.21587910766195|782|Nerd Ape Dao #782|Pink|Gray|Black turtleneck|Heart|Black top hat|Cigarette|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/782
173|158.88960094466978|879|Nerd Ape Dao #879|Beige|Pink|Brown coat|ETH|Apple|Gum|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/879
174|158.68496665491065|261|Nerd Ape Dao #261|Green mint|Robot|Red singlet|Dizzy|None|Smile|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/261
175|158.3696258506866|1226|Nerd Ape Dao #1226|Yellow|Pink|Brown jacket|Sleepy|Fastfood|Grillz|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1226
176|158.04084813105828|900|Nerd Ape Dao #900|Pink|Light brown|Banana hawaii|Square|Rose headscarf|Grin|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/900
177|157.87943744530642|1256|Nerd Ape Dao #1256|Light purple|Cream|Banana hawaii|3D|Green beret|420|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1256
178|157.67380541045242|1285|Nerd Ape Dao #1285|Light purple|Cream|Dark blue suit|Shy|Gold crown|Burger|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1285
179|157.5245215795904|204|Nerd Ape Dao #204|Beige|Water|Judo|Eyepatch|Red bob|Sneaky|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/204
180|157.36979877684237|3|Nerd Ape Dao #3|Blue|Gray|Judo|Round Glasses|Rasta hat|Gold Grillz|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/3
181|157.1958434625242|783|Nerd Ape Dao #783|Pink|White|None|Solar_beam|Propeller cap|Sneaky|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/783
182|157.03174952274074|723|Nerd Ape Dao #723|Yellow|Cream|Black turtleneck|Hearteye|Green beret|Sneaky|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/723
183|156.8783742096324|897|Nerd Ape Dao #897|Beige|Robot|Brown jacket|3D|Gold hair|Burger|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/897
184|156.78119242712546|1068|Nerd Ape Dao #1068|Green mint|Black|Judo|ETH|Blue headscarf|Gold Grillz|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1068
185|156.58156141050543|748|Nerd Ape Dao #748|Green mint|Light brown|Lab|Dizzy|Blue cap|Pipe|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/748
186|156.39522037249043|553|Nerd Ape Dao #553|Red|Black|Blue vest|Black Nerd|None|Candy|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/553
187|156.37553970533727|162|Nerd Ape Dao #162|Light purple|Cream|Pink hoodie|Oneeye|Gold crown|Smile|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/162
188|156.35327711294565|821|Nerd Ape Dao #821|Red|Water|Blue vest|ETH|Pirate hat|Close|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/821
189|156.29251903266254|779|Nerd Ape Dao #779|Beige|Cream|Lab|Heart|Cowboy hat|Cigar|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/779
190|156.15485895277828|439|Nerd Ape Dao #439|Pink|Black|White fur|Red Cat|Gold crown|Gum|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/439
191|156.09116787412177|1094|Nerd Ape Dao #1094|Beige|Dark brown|Pirate|Angry|Blue headscarf|Grillz|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1094
192|155.91121179699763|1194|Nerd Ape Dao #1194|Pink|Lav|Pink hoodie|Shy|Red bob|Cigar|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1194
193|155.82728207953207|746|Nerd Ape Dao #746|Blue|Tiger|Adventure|Rainbow|Rose headscarf|Cigar|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/746
194|155.7862405105139|297|Nerd Ape Dao #297|Green mint|Zombie|Black leather|Faded|None|Open|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/297
195|155.62079830111733|451|Nerd Ape Dao #451|Green mint|Light brown|Banana hawaii|Oval|Blue cap|Sneaky|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/451
196|155.57689158336706|517|Nerd Ape Dao #517|Beige|Cream|White shirt ribbon|Red Cat|Red bob|Grillz|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/517
197|155.5273312121736|815|Nerd Ape Dao #815|Light purple|Zombie|Black suit|Hearteye|Fastfood|Open|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/815
198|155.44451935197355|554|Nerd Ape Dao #554|Light purple|Black|Banana hawaii|Cyberpunk|Black beanie|Candy|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/554
199|155.3346314852389|672|Nerd Ape Dao #672|Light purple|Gold|Flower Hawaii|ETH|Pink beanie|Pipe|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/672
200|155.16754116356336|1212|Nerd Ape Dao #1212|Yellow|Red|Tech jacket|Red|Propeller cap|Grin|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1212
201|155.15716440593386|1087|Nerd Ape Dao #1087|Pink|Zombie|Rasta hawaii|Red|Pirate hat|Grin|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1087
202|155.10169348599297|1031|Nerd Ape Dao #1031|Red|Dark brown|Banana hawaii|Black Nerd|Green beret|Sneaky|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1031
203|155.03895126636172|874|Nerd Ape Dao #874|Red|Lav|Tech jacket|Fasion|Pink bucket|Gum|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/874
204|154.98973182261687|1199|Nerd Ape Dao #1199|Red|Cream|Banana hawaii|Black Nerd|Green beret|Candy|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1199
205|154.80217189632134|784|Nerd Ape Dao #784|Yellow|Robot|Black turtleneck|Wide_eyes|Blue cap|Candy|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/784
206|154.6642403830352|771|Nerd Ape Dao #771|Green mint|Gray|Tuxedo|Glasses|Gold crown|Sneaky|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/771
207|154.39467594240608|886|Nerd Ape Dao #886|Pink|Lav|Stripedtee|Demon|Apple|Pipe|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/886
208|154.19701824974211|1133|Nerd Ape Dao #1133|Green mint|Robot|Flower Hawaii|Red|Gold hair|Sneaky|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1133
209|154.1908994399647|726|Nerd Ape Dao #726|Light purple|Tiger|Adventure|Rainbow|Adventure hat|Gum|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/726
210|154.10295093583284|444|Nerd Ape Dao #444|Blue|Dark brown|Brown jacket|Fasion|Red bob|Tongue_out|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/444
211|154.0944556432767|311|Nerd Ape Dao #311|Green mint|Tiger|Brown coat|Dizzy|Pirate hat|Gold Grillz|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/311
212|154.03811436209116|343|Nerd Ape Dao #343|Yellow|Water|Sheriff|Red Cat|Green beanie|Gold Grillz|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/343
213|153.98985334531355|728|Nerd Ape Dao #728|Red|White|Black hoodie|3D|None|Burger|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/728
214|153.96493217206782|1175|Nerd Ape Dao #1175|Blue|Robot|White shirt ribbon|Angry|Fastfood|Close|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1175
215|153.9327462521516|571|Nerd Ape Dao #571|Yellow|Light brown|White singlet|Rainbow|Fastfood|Candy|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/571
216|153.91521986467345|351|Nerd Ape Dao #351|Yellow|Red|Judo|X|Green beanie|Tongue_out|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/351
217|153.85843024078318|850|Nerd Ape Dao #850|Green mint|Cream|Tech jacket|Angry|Staw hat|Grillz|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/850
218|153.41477881113977|1055|Nerd Ape Dao #1055|Beige|Robot|Pirate|Red|Apple|Sneaky|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1055
219|153.2986107402342|1257|Nerd Ape Dao #1257|Pink|Lav|Brown coat|Angry|Adventure hat|Mouchet|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1257
220|153.27380758448493|229|Nerd Ape Dao #229|Yellow|Cream|Brown jacket|Heart|Propeller cap|Grillz|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/229
221|153.14681253175627|276|Nerd Ape Dao #276|Light purple|Dark brown|Sheriff|Heart|None|Grin|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/276
222|153.07021565503211|878|Nerd Ape Dao #878|Blue|Gray|Brown jacket|Wide_eyes|Newsboy cap|Smile|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/878
223|153.03771654496214|1008|Nerd Ape Dao #1008|Light purple|Tiger|Stripedtee|Red|Green beanie|Open|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1008
224|152.99635514773587|388|Nerd Ape Dao #388|Red|Zombie|Brown coat|Red|Blue cap|Candy|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/388
225|152.95648715861483|1282|Nerd Ape Dao #1282|Beige|Red|Pirate|Demon|Apple|Gum|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1282
226|152.8843992209355|1176|Nerd Ape Dao #1176|Beige|Lav|White shirt ribbon|Fasion|Blue headscarf|Tongue_out|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1176
227|152.820924476579|626|Nerd Ape Dao #626|Red|Zombie|Judo|Dizzy|Rasta hat|Gum|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/626
228|152.7948402948403|138|Nerd Ape Dao #138|Green mint|Red|Fastfood|Gold|Staw hat|Candy|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/138
229|152.78400409251475|970|Nerd Ape Dao #970|Blue|Lav|Brown coat|Oval|Black top hat|Cigarette|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/970
230|152.6560191299222|648|Nerd Ape Dao #648|Blue|Dark brown|Banana hawaii|Black Nerd|Blue cap|Mouchet|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/648
231|152.64014756459443|115|Nerd Ape Dao #115|Light purple|Cream|White shirt ribbon|Red|Pink beanie|Open|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/115
232|152.6333307187492|893|Nerd Ape Dao #893|Yellow|Lav|Rasta hawaii|Eyepatch|Biker helmet|Open|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/893
233|152.58644572846717|194|Nerd Ape Dao #194|Red|Lav|Black tee|Angry|Blue headscarf|Cigarette|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/194
234|152.48424443773283|363|Nerd Ape Dao #363|Green mint|Tiger|White shirt ribbon|Demon|Blue headscarf|Cigar|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/363
235|152.47237374731833|937|Nerd Ape Dao #937|Blue|Black|Fastfood|X|Rasta hat|Cigarette|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/937
236|152.4605162749999|443|Nerd Ape Dao #443|Light purple|Dark brown|Fastfood|Angry|Black top hat|Gold Grillz|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/443
237|152.37550712578053|1113|Nerd Ape Dao #1113|Beige|Cream|Black turtleneck|Heart|Fastfood|420|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1113
238|152.2915982994734|349|Nerd Ape Dao #349|Red|Lav|Silverchain|Angry|Rasta hat|420|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/349
239|152.2513110011756|1198|Nerd Ape Dao #1198|Red|Pink|Fastfood|Angry|Propeller cap|Tongue_out|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1198
240|152.1631803647666|492|Nerd Ape Dao #492|Blue|Robot|White fur|White Round|None|Sneaky|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/492
241|152.09870850397039|422|Nerd Ape Dao #422|Pink|Water|Black suit|Sleepy|Red bob|Pipe|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/422
242|151.85726947505253|471|Nerd Ape Dao #471|Green mint|Black|White singlet|Rainbow|Newsboy cap|Candy|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/471
243|151.75590953299013|335|Nerd Ape Dao #335|Yellow|Light brown|Black turtleneck|Sleepy|White bucket hat|Close|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/335
244|151.61096396492212|1264|Nerd Ape Dao #1264|Light purple|Red|Black suit|Eyepatch|Blue headscarf|Mouchet|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1264
245|151.36214931657798|990|Nerd Ape Dao #990|Yellow|Zombie|Flower Hawaii|Wide_eyes|Pink bucket|Cigarette|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/990
246|150.95934126050437|1027|Nerd Ape Dao #1027|Light purple|Red|Fastfood|3D|Black top hat|Grillz|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1027
247|150.92963685294941|1086|Nerd Ape Dao #1086|Light purple|Lav|Red singlet|Faded|Newsboy cap|Gold Grillz|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1086
248|150.84621949138077|530|Nerd Ape Dao #530|Green mint|Cream|Goldchain|Cyberpunk|Gold crown|Smile|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/530
249|150.77465784132607|441|Nerd Ape Dao #441|Light purple|Gold|White fur|X|Blue headscarf|Cigarette|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/441
250|150.67867393834246|1101|Nerd Ape Dao #1101|Red|Red|Pirate|ETH|Pink bucket|Candy|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1101
251|150.60090795843823|376|Nerd Ape Dao #376|Blue|Cream|White fur|Black Nerd|Gold crown|Tongue_out|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/376
252|150.41507559056393|378|Nerd Ape Dao #378|Beige|Gray|Brown vest|Red|Cowboy hat|Burger|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/378
253|150.40420203913945|908|Nerd Ape Dao #908|Yellow|Water|Dark blue suit|ETH|Apple|Tongue_out|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/908
254|150.36741091420896|586|Nerd Ape Dao #586|Green mint|Lav|Brown coat|Heart|Biker helmet|Mouchet|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/586
255|150.2855947682952|1190|Nerd Ape Dao #1190|Pink|Pink|Pink fur|Gold|Blue headscarf|Open|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1190
256|150.22647593288687|1004|Nerd Ape Dao #1004|Green mint|Pink|White fur|Hearteye|Demon horns|Grillz|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1004
257|150.16641659983702|655|Nerd Ape Dao #655|Light purple|Light brown|Pirate|Angry|Pirate hat|Smile|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/655
258|150.1166482219192|329|Nerd Ape Dao #329|Red|Lav|Pink hoodie|Demon|Rose headscarf|Pipe|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/329
259|150.0694511904734|816|Nerd Ape Dao #816|Yellow|Gray|Fastfood|ETH|Propeller cap|Cigar|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/816
260|149.99588399189463|368|Nerd Ape Dao #368|Green mint|Gold|Judo|Black Nerd|Pirate hat|Grin|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/368
261|149.89490115690018|1048|Nerd Ape Dao #1048|Green mint|Tiger|White shirt ribbon|Oneeye|Pirate hat|Candy|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1048
262|149.57628342603988|1289|Nerd Ape Dao #1289|Light purple|Gray|Fastfood|Eyepatch|Pink bucket|Sneaky|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1289
263|149.5185059698078|855|Nerd Ape Dao #855|Green mint|Water|Fastfood|ETH|White bucket hat|Sneaky|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/855
264|149.21743068058754|332|Nerd Ape Dao #332|Red|Tiger|Tuxedo|Wide_eyes|None|Cigarette|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/332
265|149.0811594499538|992|Nerd Ape Dao #992|Pink|Lav|White shirt ribbon|Eyepatch|Green beret|Tongue_out|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/992
266|148.82857894539032|1117|Nerd Ape Dao #1117|Red|Lav|Brown vest|White Round|Blue headscarf|Mouchet|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1117
267|148.6703261751587|551|Nerd Ape Dao #551|Red|Water|Yellow shirt|Glasses|Apple|Cigar|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/551
