rank|📈|name|score|link|background|body|clothes|eyewear|head|mouth
1031|🟢+1|Nerd Ape Dao #242|124.90822526648618|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/242|Pink|Cream|Goldchain|Eyepatch|Green beret|Sneaky
1032|🟢+6|Nerd Ape Dao #418|124.88813650248791|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/418|Pink|Light brown|White fur|Angry|Pink beanie|Smile
1033|🔴-14|Nerd Ape Dao #1024|124.8778166126531|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1024|Pink|Black|Black tee|Eyepatch|Pink bucket|Burger
1034|🔴-21|Nerd Ape Dao #489|124.87235446863151|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/489|Pink|Tiger|Tuxedo|Demon|Rose headscarf|Cigar
1035|🔴-29|Nerd Ape Dao #1301|124.85309046783705|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1301|Red|White|White shirt ribbon|Sleepy|Rose headscarf|Tongue_out
1036|🔴-32|Nerd Ape Dao #687|124.85170784550135|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/687|Pink|Black|Tuxedo|Black Nerd|Biker helmet|Gold Grillz
1037|🔴-19|Nerd Ape Dao #786|124.84214254183465|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/786|Red|Water|Black tee|White Round|Blue cap|Gum
1038|🔴-13|Nerd Ape Dao #333|124.69614985347539|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/333|Yellow|Dark brown|Hawaii|Shy|Propeller cap|Gum
1039|🟢+2|Nerd Ape Dao #956|124.68155749362313|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/956|Beige|Cream|Red singlet|Square|Blue cap|Burger
1040|🔴-11|Nerd Ape Dao #1243|124.67884048565958|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1243|Green mint|Cream|Black hoodie|Black Nerd|Pink beanie|Candy
1041|🔴-29|Nerd Ape Dao #774|124.62636186034864|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/774|Beige|Red|Rasta hawaii|Fasion|Gold hair|Cigar
1042|🔴-12|Nerd Ape Dao #506|124.6091010506616|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/506|Pink|Gold|Dark blue suit|Sleepy|Green beret|420
1043|🟢+3|Nerd Ape Dao #1181|124.55660241775233|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1181|Blue|Tiger|Hawaii|Eyepatch|Fastfood|Pipe
1044|🔴-5|Nerd Ape Dao #1259|124.52817913128627|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1259|Pink|Light brown|None|Demon|Pirate hat|Open
1045|🟢+9|Nerd Ape Dao #1275|124.44748165343532|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1275|Yellow|White|White shirt ribbon|Cyberpunk|Cowboy hat|Open
1046|🔴-29|Nerd Ape Dao #1206|124.4262057668596|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1206|Green mint|Red|Black tee|Black Nerd|Gold hair|Cigarette
1047|🟢+2|Nerd Ape Dao #296|124.3767779656654|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/296|Blue|Light brown|Fastfood|Faded|Green beret|Grin
1048|🟢+7|Nerd Ape Dao #1036|124.34255396687499|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1036|Red|Cream|Dark blue suit|Red Cat|Staw hat|Open
1049|🟢+1|Nerd Ape Dao #490|124.33865981164445|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/490|Yellow|White|White shirt ribbon|Dizzy|Green beret|Open
1050|🟢+2|Nerd Ape Dao #1347|124.29906382519813|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1347|Yellow|Black|Black suit|Oneeye|Green beret|Grin
1051|🔴-9|Nerd Ape Dao #957|124.27699801675539|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/957|Green mint|Cream|Black leather|Black Nerd|Fastfood|Cigarette
1052|🔴-12|Nerd Ape Dao #410|124.24084499047846|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/410|Green mint|Robot|Hawaii|Wide_eyes|Apple|Pipe
1053|🔴-9|Nerd Ape Dao #354|124.23736258026118|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/354|Pink|Light brown|Overalls|Black Nerd|Staw hat|Cigar
1054|🔴-6|Nerd Ape Dao #298|124.12948776817578|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/298|Beige|Dark brown|Hawaii|Faded|Propeller cap|Gold Grillz
1055|🟢+2|Nerd Ape Dao #522|124.07661885273137|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/522|Pink|Black|Red tee|Wide_eyes|Red bob|Grin
1056|🟢+6|Nerd Ape Dao #842|124.01022447896804|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/842|Beige|Light brown|Red tee|Oval|Pirate hat|Cigar
1057|🔴-49|Nerd Ape Dao #148|123.98003556334|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/148|Beige|Cream|Rasta hawaii|Heart|Apple|Candy
1058|🟢+5|Nerd Ape Dao #949|123.92768196741942|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/949|Green mint|Tiger|Stripedtee|Faded|Adventure hat|Grin
1059|🔴-26|Nerd Ape Dao #1354|123.8160779988679|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1354|Beige|Cream|None|Gold|Pirate hat|Mouchet
1060|🔴-17|Nerd Ape Dao #303|123.79374969245268|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/303|Light purple|Zombie|Dark blue suit|Sleepy|Blue cap|Pipe
1061|🟢+11|Nerd Ape Dao #1315|123.72542209993583|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1315|Light purple|Dark brown|Overalls|Oneeye|Green beanie|Cigar
1062|🟢+3|Nerd Ape Dao #521|123.71747324074857|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/521|Pink|Robot|Dark blue suit|Cyberpunk|Staw hat|Pipe
1063|🟢+5|Nerd Ape Dao #739|123.69627957127119|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/739|Red|Black|Black vest|Square|White bucket hat|Grin
1064|🟢+7|Nerd Ape Dao #1052|123.69279066024393|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1052|Pink|White|Black vest|Fasion|Black top hat|Open
1065|🟢+2|Nerd Ape Dao #20|123.65577942736046|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/20|Beige|Robot|Pink fur|Oneeye|Green beret|Mouchet
1066|🟢+7|Nerd Ape Dao #535|123.62648439245719|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/535|Beige|Cream|Black hoodie|Shy|Black top hat|Cigar
1067|🔴-20|Nerd Ape Dao #323|123.60372476829471|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/323|Blue|Pink|Black sleeveless|Square|Pink beanie|Sneaky
1068|🔴-17|Nerd Ape Dao #825|123.57977380514897|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/825|Beige|Cream|Silverchain|Close|Fastfood|Grillz
1069|🔴-8|Nerd Ape Dao #50|123.57387066162283|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/50|Red|Water|Purple hoodie|Heart|Green beret|Pipe
1070|🟢+7|Nerd Ape Dao #183|123.56184848192969|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/183|Green mint|Black|Fastfood|Oneeye|Adventure hat|Grin
1071|🟢+4|Nerd Ape Dao #177|123.53493462818132|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/177|Beige|Gray|Silverchain|Oval|Fastfood|Pipe
1072|🟢+8|Nerd Ape Dao #564|123.48905027542838|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/564|Red|Dark brown|Purple hoodie|Shy|Newsboy cap|Open
1073|🟢+12|Nerd Ape Dao #1110|123.39312753646917|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1110|Red|Dark brown|Goldchain|White Round|Black top hat|Grin
1074|🟢+2|Nerd Ape Dao #328|123.38160048671321|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/328|Red|White|Purple hoodie|Faded|Fastfood|Pipe
1075|🟢+11|Nerd Ape Dao #765|123.38140395290183|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/765|Green mint|Black|Stripedtee|Square|Adventure hat|Tongue_out
1076|🟢+2|Nerd Ape Dao #219|123.34878241183246|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/219|Light purple|Zombie|Dark blue suit|Fasion|Newsboy cap|Grin
1077|🔴-24|Nerd Ape Dao #1105|123.33543507066588|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1105|Light purple|White|Rasta hawaii|Oval|Blue cap|Cigarette
1078|🔴-18|Nerd Ape Dao #155|123.32396832490866|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/155|Red|Dark brown|Dark blue suit|Sleepy|Newsboy cap|Gold Grillz
1079|🟢+2|Nerd Ape Dao #596|123.277124594661|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/596|Yellow|Zombie|Adventure|Hearteye|Newsboy cap|Mouchet
1080|🟢+3|Nerd Ape Dao #737|123.27226770700814|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/737|Green mint|Robot|Green jacket|Round Glasses|Green beret|Cigar
1081|🟢+6|Nerd Ape Dao #582|123.25052032508479|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/582|Pink|Dark brown|Pink hoodie|Square|Adventure hat|Cigar
1082|🟢+11|Nerd Ape Dao #550|123.24293612989365|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/550|Beige|Light brown|Pink fur|Fasion|Adventure hat|Gold Grillz
1083|🔴-49|Nerd Ape Dao #265|123.1995984588309|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/265|Green mint|Black|Black sleeveless|Gold|Adventure hat|Pipe
1084|🔴-26|Nerd Ape Dao #581|123.18129669383977|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/581|Beige|Black|Black tee|Angry|Biker helmet|Candy
1085|🔴-11|Nerd Ape Dao #374|123.16902351646873|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/374|Red|White|White singlet|Round Glasses|Staw hat|Grillz
1086|🟢+3|Nerd Ape Dao #147|123.16892502077731|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/147|Green mint|White|Black leather|Cyberpunk|White bucket hat|Gold Grillz
1087|🔴-18|Nerd Ape Dao #826|123.13635086875408|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/826|Red|Dark brown|Pirate|Black Nerd|Black beanie|Grin
1088|🔴-43|Nerd Ape Dao #9|123.1242304364787|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/9|Blue|Cream|Black tee|Black Nerd|Pirate hat|Burger
1089|🟢+1|Nerd Ape Dao #780|123.06961316330288|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/780|Green mint|Light brown|Black leather|Fasion|Demon horns|Candy
1090|🔴-34|Nerd Ape Dao #1340|123.05210443484474|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1340|Red|Black|Rasta hawaii|Oneeye|Pink beanie|Tongue_out
1091|🔴-9|Nerd Ape Dao #682|122.95410961741698|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/682|Yellow|Pink|Adventure|Close|Pink beanie|Gold Grillz
1092|🔵|Nerd Ape Dao #868|122.94934214143723|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/868|Blue|Red|White singlet|Oval|Green beanie|Cigarette
1093|🔴-34|Nerd Ape Dao #59|122.94035149941418|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/59|Green mint|Pink|Hawaii|Gold|Adventure hat|Sneaky
1094|🟢+3|Nerd Ape Dao #396|122.92303846976766|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/396|Beige|Pink|White singlet|Red Cat|Demon horns|Smile
1095|🔴-11|Nerd Ape Dao #425|122.86780035301555|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/425|Beige|Cream|Black leather|Black Nerd|Pink bucket|Grin
1096|🔴-30|Nerd Ape Dao #381|122.83359786474395|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/381|Yellow|White|Tuxedo|Oval|Fastfood|Gum
1097|🟢+1|Nerd Ape Dao #1065|122.75614265193907|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1065|Pink|Gold|Black leather|Cyberpunk|Blue cap|Sneaky
1098|🔴-19|Nerd Ape Dao #105|122.69084118938771|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/105|Light purple|Light brown|Black sleeveless|Faded|Biker helmet|Cigar
1099|🔴-29|Nerd Ape Dao #1393|122.67983148448276|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1393|Red|Light brown|Fastfood|Sleepy|Green beret|Sneaky
1100|🟢+6|Nerd Ape Dao #445|122.62601468736166|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/445|Blue|Light brown|Hawaii|3D|Blue headscarf|Cigar
1101|🟢+6|Nerd Ape Dao #622|122.58280154542666|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/622|Blue|Gold|Red tee|Shy|Adventure hat|Cigarette
1102|🔴-11|Nerd Ape Dao #60|122.57474812677262|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/60|Blue|Light brown|Silverchain|Eyepatch|Apple|Cigarette
1103|🔴-39|Nerd Ape Dao #372|122.55323289092092|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/372|Light purple|Tiger|Black sleeveless|Red Cat|Green beret|Burger
1104|🟢+5|Nerd Ape Dao #31|122.49469064042836|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/31|Red|Black|Hawaii|3D|Demon horns|Open
1105|🔴-4|Nerd Ape Dao #722|122.42158768404656|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/722|Pink|Black|Purple hoodie|Heart|Newsboy cap|Gum
1106|🔴-12|Nerd Ape Dao #625|122.41729012734137|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/625|Pink|White|None|Red|Blue cap|Burger
1107|🔴-12|Nerd Ape Dao #526|122.38937150251326|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/526|Pink|Water|Tuxedo|Oneeye|Staw hat|Smile
1108|🔴-6|Nerd Ape Dao #1336|122.38875913105538|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1336|Beige|Gold|Hawaii|Cyberpunk|Rose headscarf|Tongue_out
1109|🔴-13|Nerd Ape Dao #320|122.36497017807754|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/320|Light purple|Cream|None|Angry|Pirate hat|Candy
1110|🟢+6|Nerd Ape Dao #773|122.30507339371941|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/773|Beige|Black|Black hoodie|Faded|Newsboy cap|Tongue_out
1111|🟢+9|Nerd Ape Dao #1373|122.291301615357|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1373|Beige|Robot|Silverchain|Angry|Staw hat|Cigar
1112|🔴-2|Nerd Ape Dao #610|122.25213511216263|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/610|Red|Cream|Yellow shirt|Heart|Blue cap|Sneaky
1113|🔴-14|Nerd Ape Dao #22|122.2047321903464|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/22|Green mint|Pink|Black hoodie|Sleepy|White bucket hat|Tongue_out
1114|🟢+10|Nerd Ape Dao #836|122.1823322848456|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/836|Beige|Water|Adventure|Hearteye|Blue cap|Cigar
1115|🔴-15|Nerd Ape Dao #714|122.16168306386434|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/714|Green mint|Robot|Purple hoodie|Black Nerd|Blue cap|Smile
1116|🟢+1|Nerd Ape Dao #180|122.14685092291653|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/180|Pink|Robot|Green jacket|Square|Blue cap|Sneaky
1117|🔴-9|Nerd Ape Dao #101|122.11102587143732|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/101|Green mint|Dark brown|Goldchain|Fasion|Rose headscarf|Mouchet
1118|🟢+8|Nerd Ape Dao #809|122.08211032298755|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/809|Light purple|Light brown|Red tee|Demon|Newsboy cap|Cigarette
1119|🔴-31|Nerd Ape Dao #379|122.07684915562778|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/379|Yellow|Water|Rasta hawaii|Cyberpunk|Blue cap|Grin
1120|🟡|Nerd Ape Dao #1396|121.98854202533362|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1396|Yellow|Cream|Sheriff|Sleepy|Green beret|Candy
1121|🔴-17|Nerd Ape Dao #945|121.95147755500766|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/945|Light purple|Red|Black leather|Sleepy|Pink beanie|Mouchet
1122|🔴-4|Nerd Ape Dao #1049|121.92388993817123|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1049|Light purple|Light brown|White singlet|Oval|Cowboy hat|Grillz
1123|🔴-12|Nerd Ape Dao #819|121.88411052088031|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/819|Pink|Cream|Hawaii|Black Nerd|Pirate hat|Tongue_out
1124|🔴-19|Nerd Ape Dao #72|121.87499636497354|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/72|Blue|Light brown|Black leather|Sleepy|Demon horns|Smile
1125|🔴-2|Nerd Ape Dao #788|121.8592380657626|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/788|Pink|Zombie|Silverchain|Glasses|Adventure hat|Cigar
1126|🟢+2|Nerd Ape Dao #484|121.82843643379177|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/484|Pink|Gold|Silverchain|Cyberpunk|Biker helmet|Smile
1127|🔵|Nerd Ape Dao #540|121.82559028377025|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/540|Beige|Black|Green jacket|Oval|Cowboy hat|Pipe
1128|🔴-3|Nerd Ape Dao #41|121.8090132231934|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/41|Pink|Robot|Green jacket|Dizzy|Green beret|Cigarette
1129|🔴-10|Nerd Ape Dao #221|121.76699621572689|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/221|Yellow|Tiger|None|Demon|Pink beanie|Cigarette
1130|🟢+2|Nerd Ape Dao #1040|121.68945025502352|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1040|Beige|Red|White singlet|Eyepatch|Gold hair|Mouchet
1131|🔴-2|Nerd Ape Dao #917|121.66668811012836|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/917|Red|Black|Silverchain|Oneeye|Blue headscarf|Candy
1132|🟢+8|Nerd Ape Dao #1089|121.29897813778311|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1089|Red|Gray|Black leather|Cyberpunk|Cowboy hat|Cigar
1133|🔴-30|Nerd Ape Dao #676|121.29523020197551|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/676|Red|Tiger|Black tee|Black Nerd|Black beanie|Close
1134|🔴-4|Nerd Ape Dao #143|121.26967967288482|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/143|Blue|Cream|White fur|Demon|Green beret|Burger
1135|🟢+2|Nerd Ape Dao #986|121.22528005204379|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/986|Beige|Gray|Hawaii|Wide_eyes|Adventure hat|Gum
1136|🔴-15|Nerd Ape Dao #1234|121.12078568156016|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1234|Yellow|Red|None|Fasion|Biker helmet|Grillz
1137|🟢+7|Nerd Ape Dao #394|120.96547482361753|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/394|Green mint|Light brown|White fur|Oval|Black top hat|Smile
1138|🔴-24|Nerd Ape Dao #393|120.95559365317578|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/393|Pink|Tiger|Black sleeveless|3D|Green beret|Close
1139|🔴-8|Nerd Ape Dao #1342|120.92514336423137|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1342|Beige|Black|Black sleeveless|Oneeye|Biker helmet|Cigar
1140|🔴-28|Nerd Ape Dao #569|120.88887619168773|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/569|Beige|Cream|Black tee|White Round|Propeller cap|Gum
1141|🟢+13|Nerd Ape Dao #1330|120.87061323782657|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1330|Pink|Pink|Silverchain|Angry|Black beanie|Cigar
1142|🔵|Nerd Ape Dao #507|120.8486464968537|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/507|Red|White|Black hoodie|Red Cat|Adventure hat|Close
1143|🟢+2|Nerd Ape Dao #896|120.84459803954346|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/896|Beige|Robot|Silverchain|Dizzy|Black beanie|Gum
1143|🟢+2|Nerd Ape Dao #1231|120.84459803954346|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1231|Beige|Robot|Silverchain|White Round|Black beanie|Gum
1145|🟢+7|Nerd Ape Dao #727|120.81624815498623|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/727|Beige|Robot|Hawaii|Square|Fastfood|Pipe
1146|🔴-5|Nerd Ape Dao #754|120.81110048371185|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/754|Red|Pink|Dark blue suit|White Round|Green beret|Smile
1147|🔴-25|Nerd Ape Dao #953|120.80929709699278|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/953|Yellow|Light brown|Green jacket|Sleepy|Rasta hat|Grin
1148|🟢+2|Nerd Ape Dao #291|120.79866441501852|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/291|Beige|Pink|Hawaii|Square|Pink beanie|Burger
1149|🔴-36|Nerd Ape Dao #793|120.79358023452035|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/793|Light purple|Dark brown|Tuxedo|ETH|Newsboy cap|Cigar
1150|🟢+6|Nerd Ape Dao #145|120.76900443578897|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/145|Green mint|Black|Green jacket|Shy|White bucket hat|Mouchet
1151|🟢+6|Nerd Ape Dao #429|120.75535198038635|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/429|Blue|Robot|Green jacket|Faded|Cowboy hat|Grin
1152|🔴-14|Nerd Ape Dao #110|120.6983044817028|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/110|Pink|Dark brown|Pink hoodie|Sleepy|White bucket hat|Mouchet
1153|🟢+7|Nerd Ape Dao #227|120.69272343402473|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/227|Blue|Pink|Overalls|Faded|Blue cap|Mouchet
1154|🔴-39|Nerd Ape Dao #1370|120.68807976247115|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1370|Red|Black|Rasta hawaii|Fasion|Blue cap|Grillz
1155|🔴-21|Nerd Ape Dao #745|120.59250981208245|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/745|Blue|Cream|Silverchain|Red Cat|Rasta hat|Burger
1156|🟢+6|Nerd Ape Dao #702|120.5898769483458|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/702|Beige|Water|Red tee|Heart|Black beanie|Pipe
1157|🔴-2|Nerd Ape Dao #1219|120.5170716537672|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1219|Red|Tiger|White singlet|Heart|Green beanie|Gum
1158|🟢+6|Nerd Ape Dao #555|120.50723655003074|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/555|Blue|Dark brown|White fur|Eyepatch|Green beanie|Grin
1159|🟢+4|Nerd Ape Dao #691|120.47967608117757|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/691|Green mint|Black|Blue vest|Cyberpunk|Cowboy hat|Smile
1160|🟢+10|Nerd Ape Dao #1179|120.46936483471065|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1179|Red|Dark brown|Hawaii|Dizzy|Blue headscarf|Mouchet
